Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
ORD-2026-1690,2026-02-28,CUST-204,Ergonomic Chair,Furniture,West,2,354.12,0.0,708.24,460.36,247.88
ORD-2026-1691,2026-03-18,CUST-179,Ergonomic Chair,Furniture,East,3,244.49,0.0,733.48,476.76,256.72
ORD-2026-1692,2026-04-02,CUST-190,Smartphone,Electronics,North,2,365.3,0.15,621.0,526.02,94.98
ORD-2026-1693,2026-02-13,CUST-250,Pen Set,Office Supplies,West,2,17.59,0.0,35.17,22.86,12.31
ORD-2026-1694,2026-01-21,CUST-225,Ergonomic Chair,Furniture,North,3,296.56,0.0,889.68,578.29,311.39
ORD-2026-1695,2026-04-20,CUST-276,Wireless Headphones,Electronics,East,3,326.83,0.25,735.37,705.95,29.42
ORD-2026-1696,2026-02-21,CUST-291,Desk Lamp,Furniture,South,3,345.42,0.0,1036.27,673.58,362.69
ORD-2026-1697,2026-04-15,CUST-223,Laptop,Electronics,West,2,580.34,0.35,754.44,835.69,-81.25
ORD-2026-1698,2026-01-28,CUST-186,Wireless Headphones,Electronics,North,4,731.5,0.0,2926.01,2106.73,819.28
ORD-2026-1699,2026-03-28,CUST-244,Smartwatch,Electronics,North,5,927.48,0.0,4637.38,3338.91,1298.47
ORD-2026-1700,2026-04-06,CUST-199,Ergonomic Chair,Furniture,East,2,307.57,0.0,615.15,399.85,215.3
ORD-2026-1701,2026-01-10,CUST-133,Bookshelf,Furniture,South,1,164.17,0.0,164.17,106.71,57.46
ORD-2026-1702,2026-03-02,CUST-221,Binder Clip Pack,Office Supplies,West,14,34.26,0.0,479.66,311.78,167.88
ORD-2026-1703,2026-01-25,CUST-191,Standing Desk,Furniture,South,1,341.08,0.0,341.08,221.7,119.38
ORD-2026-1704,2026-01-12,CUST-157,Pen Set,Office Supplies,North,10,11.97,0.0,119.68,77.79,41.89
ORD-2026-1705,2026-06-28,CUST-149,Wireless Headphones,Electronics,South,3,736.9,0.15,1879.1,1591.71,287.39
ORD-2026-1706,2026-02-28,CUST-221,Laptop,Electronics,East,3,604.75,0.0,1814.24,1306.25,507.99
ORD-2026-1707,2026-05-26,CUST-191,Wireless Headphones,Electronics,West,2,709.42,0.25,1064.13,1021.56,42.57
ORD-2026-1708,2026-02-15,CUST-255,Desk Organizer,Office Supplies,West,7,12.53,0.0,87.68,56.99,30.69
ORD-2026-1709,2026-05-03,CUST-196,Smartphone,Electronics,East,5,308.35,0.35,1002.14,1110.07,-107.93
ORD-2026-1710,2026-05-17,CUST-226,Binder Clip Pack,Office Supplies,West,9,29.61,0.0,266.52,173.24,93.28
ORD-2026-1711,2026-04-18,CUST-283,Smartphone,Electronics,North,5,330.6,0.35,1074.44,1190.15,-115.71
ORD-2026-1712,2026-03-26,CUST-180,Binder Clip Pack,Office Supplies,South,2,22.94,0.05,43.58,29.82,13.76
ORD-2026-1713,2026-03-16,CUST-158,Bookshelf,Furniture,West,3,113.79,0.1,307.23,221.89,85.34
ORD-2026-1714,2026-03-04,CUST-116,Ergonomic Chair,Furniture,North,2,277.63,0.1,499.73,360.92,138.81
ORD-2026-1715,2026-06-17,CUST-267,Laptop,Electronics,North,1,476.07,0.35,309.45,342.77,-33.32
ORD-2026-1716,2026-05-30,CUST-295,Laptop,Electronics,North,4,160.88,0.25,482.63,463.33,19.3
ORD-2026-1717,2026-06-23,CUST-116,Standing Desk,Furniture,North,3,113.51,0.1,306.47,221.34,85.13
ORD-2026-1718,2026-01-23,CUST-255,Binder Clip Pack,Office Supplies,North,13,29.23,0.0,379.94,246.96,132.98
ORD-2026-1719,2026-05-12,CUST-164,Ergonomic Chair,Furniture,South,1,374.76,0.15,318.55,243.59,74.96
ORD-2026-1720,2026-06-18,CUST-202,Smartphone,Electronics,South,3,294.12,0.15,750.0,635.29,114.71
ORD-2026-1721,2026-02-02,CUST-276,Standing Desk,Furniture,West,2,109.45,0.1,197.02,142.29,54.73
ORD-2026-1722,2026-01-12,CUST-245,Desk Lamp,Furniture,South,2,422.56,0.0,845.11,549.32,295.79
ORD-2026-1723,2026-05-14,CUST-232,Wireless Headphones,Electronics,South,3,691.79,0.35,1348.99,1494.27,-145.28
ORD-2026-1724,2026-04-14,CUST-293,Standing Desk,Furniture,West,1,437.65,0.15,372.0,284.47,87.53
ORD-2026-1725,2026-06-01,CUST-167,Standing Desk,Furniture,North,1,124.23,0.0,124.23,80.75,43.48
ORD-2026-1726,2026-01-26,CUST-207,Notebook,Office Supplies,South,13,25.78,0.05,318.4,217.85,100.55
ORD-2026-1727,2026-05-24,CUST-207,Laptop,Electronics,East,2,460.24,0.25,690.36,662.75,27.61
ORD-2026-1728,2026-02-06,CUST-218,Desk Organizer,Office Supplies,South,4,10.14,0.0,40.54,26.35,14.19
ORD-2026-1729,2026-01-30,CUST-177,Laptop,Electronics,East,2,741.66,0.05,1409.16,1068.0,341.16
ORD-2026-1730,2026-01-30,CUST-150,Notebook,Office Supplies,South,7,20.88,0.0,146.16,95.0,51.16
ORD-2026-1731,2026-05-27,CUST-103,Smartwatch,Electronics,South,5,267.38,0.25,1002.68,962.57,40.11
ORD-2026-1732,2026-04-30,CUST-236,Smartwatch,Electronics,North,5,263.08,0.35,855.02,947.1,-92.08
ORD-2026-1733,2026-04-05,CUST-167,Wireless Headphones,Electronics,North,3,691.24,0.25,1555.3,1493.09,62.21
ORD-2026-1734,2026-03-06,CUST-167,Smartwatch,Electronics,East,4,436.93,0.0,1747.72,1258.36,489.36
ORD-2026-1735,2026-06-07,CUST-101,Ergonomic Chair,Furniture,South,1,334.28,0.0,334.28,217.28,117.0
ORD-2026-1736,2026-03-12,CUST-210,Smartwatch,Electronics,North,3,290.82,0.05,828.84,628.17,200.67
ORD-2026-1737,2026-05-27,CUST-138,Wireless Headphones,Electronics,North,5,415.79,0.25,1559.21,1496.84,62.37
ORD-2026-1738,2026-03-21,CUST-139,Smartphone,Electronics,East,2,637.75,0.0,1275.49,918.35,357.14
ORD-2026-1739,2026-03-09,CUST-225,Desk Lamp,Furniture,North,1,255.54,0.1,229.99,166.1,63.89
ORD-2026-1740,2026-03-25,CUST-174,Desk Organizer,Office Supplies,South,4,45.72,0.0,182.89,118.88,64.01
ORD-2026-1741,2026-02-24,CUST-252,Ergonomic Chair,Furniture,South,1,147.25,0.0,147.25,95.71,51.54
ORD-2026-1742,2026-05-15,CUST-169,Bookshelf,Furniture,West,1,401.05,0.0,401.05,260.68,140.37
ORD-2026-1743,2026-04-01,CUST-171,Smartwatch,Electronics,East,4,197.76,0.15,672.39,569.56,102.83
ORD-2026-1744,2026-02-11,CUST-265,Desk Lamp,Furniture,North,1,378.51,0.0,378.51,246.03,132.48
ORD-2026-1745,2026-06-11,CUST-222,Smartphone,Electronics,South,2,314.98,0.15,535.47,453.57,81.9
ORD-2026-1746,2026-03-11,CUST-255,Standing Desk,Furniture,North,2,118.19,0.0,236.38,153.65,82.73
ORD-2026-1747,2026-04-08,CUST-144,Ergonomic Chair,Furniture,South,3,119.48,0.0,358.45,232.99,125.46
ORD-2026-1748,2026-06-13,CUST-106,Ergonomic Chair,Furniture,North,3,121.59,0.0,364.76,237.09,127.67
ORD-2026-1749,2026-04-23,CUST-242,Smartphone,Electronics,North,4,376.67,0.25,1130.02,1084.82,45.2
ORD-2026-1750,2026-01-22,CUST-278,Desk Lamp,Furniture,North,1,352.29,0.15,299.45,228.99,70.46
ORD-2026-1751,2026-06-19,CUST-285,Standing Desk,Furniture,North,3,183.28,0.0,549.83,357.39,192.44
ORD-2026-1752,2026-04-23,CUST-210,Smartphone,Electronics,West,2,762.23,0.15,1295.79,1097.61,198.18
ORD-2026-1753,2026-03-02,CUST-142,Ergonomic Chair,Furniture,South,3,279.5,0.1,754.65,545.02,209.63
ORD-2026-1754,2026-01-26,CUST-291,Bookshelf,Furniture,North,2,115.9,0.1,208.61,150.66,57.95
ORD-2026-1755,2026-05-23,CUST-213,Notebook,Office Supplies,South,14,33.45,0.05,444.9,304.41,140.49
ORD-2026-1756,2026-04-22,CUST-232,Laptop,Electronics,West,1,344.88,0.35,224.17,248.31,-24.14
ORD-2026-1757,2026-04-07,CUST-104,Smartphone,Electronics,East,4,581.89,0.15,1978.44,1675.86,302.58
ORD-2026-1758,2026-06-10,CUST-194,Wireless Headphones,Electronics,North,3,130.82,0.35,255.09,282.56,-27.47
ORD-2026-1759,2026-05-22,CUST-189,Desk Organizer,Office Supplies,South,7,13.85,0.0,96.94,63.01,33.93
ORD-2026-1760,2026-01-28,CUST-163,Wireless Headphones,Electronics,North,1,900.13,0.0,900.13,648.09,252.04
ORD-2026-1761,2026-02-26,CUST-145,Smartwatch,Electronics,West,4,806.41,0.0,3225.62,2322.45,903.17
ORD-2026-1762,2026-02-14,CUST-128,Ergonomic Chair,Furniture,South,2,295.54,0.1,531.96,384.2,147.76
ORD-2026-1763,2026-05-14,CUST-268,Desk Lamp,Furniture,North,2,148.17,0.15,251.89,192.62,59.27
ORD-2026-1764,2026-01-07,CUST-172,Desk Organizer,Office Supplies,South,6,15.47,0.0,92.85,60.35,32.5
ORD-2026-1765,2026-04-13,CUST-171,Wireless Headphones,Electronics,North,3,140.46,0.15,358.16,303.39,54.77
ORD-2026-1766,2026-05-18,CUST-145,Ergonomic Chair,Furniture,West,1,335.08,0.0,335.08,217.8,117.28
ORD-2026-1767,2026-06-07,CUST-252,Smartphone,Electronics,West,2,754.55,0.25,1131.83,1086.56,45.27
ORD-2026-1768,2026-03-03,CUST-181,Wireless Headphones,Electronics,East,5,407.86,0.05,1937.33,1468.3,469.03
ORD-2026-1769,2026-05-28,CUST-164,Desk Organizer,Office Supplies,East,9,34.86,0.0,313.75,203.94,109.81
ORD-2026-1770,2026-01-20,CUST-145,Wireless Headphones,Electronics,West,1,176.74,0.0,176.74,127.25,49.49
ORD-2026-1771,2026-06-02,CUST-123,Desk Organizer,Office Supplies,North,11,34.72,0.0,381.9,248.23,133.67
ORD-2026-1772,2026-01-23,CUST-281,Wireless Headphones,Electronics,West,3,327.83,0.05,934.31,708.11,226.2
ORD-2026-1773,2026-03-13,CUST-142,Binder Clip Pack,Office Supplies,East,11,39.68,0.0,436.53,283.74,152.79
ORD-2026-1774,2026-05-24,CUST-277,Notebook,Office Supplies,West,8,24.61,0.05,187.06,127.99,59.07
ORD-2026-1775,2026-01-27,CUST-200,Bookshelf,Furniture,South,1,175.82,0.15,149.45,114.28,35.17
ORD-2026-1776,2026-02-11,CUST-216,Pen Set,Office Supplies,West,5,18.44,0.0,92.19,59.92,32.27
ORD-2026-1777,2026-05-11,CUST-153,Desk Organizer,Office Supplies,South,4,33.45,0.0,133.81,86.98,46.83
ORD-2026-1778,2026-05-10,CUST-150,Wireless Headphones,Electronics,North,1,400.45,0.15,340.38,288.32,52.06
ORD-2026-1779,2026-04-26,CUST-135,Wireless Headphones,Electronics,East,4,674.05,0.15,2291.78,1941.27,350.51
ORD-2026-1780,2026-05-05,CUST-227,Laptop,Electronics,South,2,553.22,0.25,829.83,796.64,33.19
ORD-2026-1781,2026-04-08,CUST-287,Wireless Headphones,Electronics,North,5,148.59,0.25,557.21,534.92,22.29
ORD-2026-1782,2026-02-15,CUST-241,Ergonomic Chair,Furniture,South,2,206.45,0.1,371.6,268.38,103.22
ORD-2026-1783,2026-03-04,CUST-140,Binder Clip Pack,Office Supplies,North,4,16.59,0.0,66.36,43.13,23.23
ORD-2026-1784,2026-02-02,CUST-111,Notebook,Office Supplies,West,14,32.42,0.0,453.84,295.0,158.84
ORD-2026-1785,2026-06-13,CUST-144,Smartphone,Electronics,North,3,417.72,0.15,1065.19,902.28,162.91
ORD-2026-1786,2026-04-16,CUST-128,Smartphone,Electronics,North,1,167.14,0.15,142.07,120.34,21.73
ORD-2026-1787,2026-03-14,CUST-192,Standing Desk,Furniture,South,2,196.82,0.0,393.63,255.86,137.77
ORD-2026-1788,2026-03-25,CUST-213,Laptop,Electronics,North,3,808.4,0.05,2303.95,1746.15,557.8
ORD-2026-1789,2026-06-20,CUST-157,Desk Lamp,Furniture,North,2,294.45,0.0,588.9,382.79,206.11
ORD-2026-1790,2026-01-28,CUST-136,Smartphone,Electronics,North,1,362.14,0.1,325.93,260.74,65.19
ORD-2026-1791,2026-04-16,CUST-131,Laptop,Electronics,East,5,212.05,0.35,689.16,763.38,-74.22
ORD-2026-1792,2026-04-02,CUST-129,Bookshelf,Furniture,North,3,180.54,0.0,541.61,352.05,189.56
ORD-2026-1793,2026-04-21,CUST-143,Laptop,Electronics,West,1,536.07,0.35,348.45,385.97,-37.52
ORD-2026-1794,2026-01-04,CUST-130,Wireless Headphones,Electronics,North,1,206.05,0.05,195.75,148.36,47.39
ORD-2026-1795,2026-06-06,CUST-143,Standing Desk,Furniture,North,1,193.18,0.0,193.18,125.57,67.61
ORD-2026-1796,2026-06-17,CUST-297,Desk Lamp,Furniture,North,1,213.65,0.1,192.28,138.87,53.41
ORD-2026-1797,2026-04-12,CUST-297,Bookshelf,Furniture,West,2,255.58,0.15,434.48,332.25,102.23
ORD-2026-1798,2026-05-06,CUST-202,Pen Set,Office Supplies,West,5,50.68,0.0,253.4,164.71,88.69
ORD-2026-1799,2026-06-16,CUST-286,Pen Set,Office Supplies,North,13,14.68,0.05,181.27,124.03,57.24
ORD-2026-1800,2026-05-08,CUST-172,Bookshelf,Furniture,East,2,198.41,0.0,396.81,257.93,138.88
ORD-2026-1801,2026-01-28,CUST-139,Smartwatch,Electronics,West,3,475.42,0.0,1426.26,1026.91,399.35
ORD-2026-1802,2026-04-14,CUST-287,Bookshelf,Furniture,South,2,271.67,0.1,489.0,353.16,135.84
ORD-2026-1803,2026-04-20,CUST-195,Bookshelf,Furniture,West,3,179.6,0.0,538.8,350.22,188.58
ORD-2026-1804,2026-03-18,CUST-121,Smartphone,Electronics,South,1,205.45,0.0,205.45,147.92,57.53
ORD-2026-1805,2026-05-13,CUST-216,Desk Lamp,Furniture,East,3,245.79,0.1,663.63,479.29,184.34
ORD-2026-1806,2026-06-18,CUST-229,Desk Lamp,Furniture,East,1,267.73,0.0,267.73,174.02,93.71
ORD-2026-1807,2026-06-16,CUST-171,Pen Set,Office Supplies,West,3,10.04,0.0,30.11,19.57,10.54
ORD-2026-1808,2026-03-23,CUST-105,Ergonomic Chair,Furniture,South,2,170.95,0.15,290.62,222.24,68.38
ORD-2026-1809,2026-01-21,CUST-203,Desk Lamp,Furniture,East,3,280.89,0.0,842.66,547.73,294.93
ORD-2026-1810,2026-06-27,CUST-151,Smartphone,Electronics,South,3,242.15,0.15,617.48,523.04,94.44
ORD-2026-1811,2026-06-01,CUST-219,Ergonomic Chair,Furniture,West,3,425.06,0.1,1147.67,828.87,318.8
ORD-2026-1812,2026-01-23,CUST-172,Binder Clip Pack,Office Supplies,North,4,39.29,0.0,157.16,102.15,55.01
ORD-2026-1813,2026-06-15,CUST-190,Smartphone,Electronics,West,4,312.87,0.35,813.46,901.07,-87.61
ORD-2026-1814,2026-06-06,CUST-275,Smartphone,Electronics,West,2,174.58,0.15,296.79,251.4,45.39
ORD-2026-1815,2026-04-04,CUST-242,Laptop,Electronics,East,5,572.18,0.15,2431.76,2059.85,371.91
ORD-2026-1816,2026-04-17,CUST-163,Standing Desk,Furniture,West,1,215.46,0.15,183.14,140.05,43.09
ORD-2026-1817,2026-03-13,CUST-128,Smartwatch,Electronics,North,3,694.2,0.0,2082.6,1499.47,583.13
ORD-2026-1818,2026-01-10,CUST-189,Laptop,Electronics,East,5,175.21,0.05,832.25,630.76,201.49
ORD-2026-1819,2026-03-02,CUST-222,Pen Set,Office Supplies,East,6,50.55,0.05,288.12,197.13,90.99
ORD-2026-1820,2026-05-25,CUST-267,Desk Lamp,Furniture,North,1,109.85,0.15,93.37,71.4,21.97
ORD-2026-1821,2026-01-01,CUST-110,Wireless Headphones,Electronics,West,5,783.05,0.0,3915.24,2818.97,1096.27
ORD-2026-1822,2026-03-02,CUST-273,Wireless Headphones,Electronics,North,1,580.06,0.0,580.06,417.64,162.42
ORD-2026-1823,2026-03-13,CUST-204,Smartwatch,Electronics,South,1,552.1,0.0,552.1,397.51,154.59
ORD-2026-1824,2026-04-07,CUST-184,Laptop,Electronics,East,5,662.66,0.35,2153.66,2385.59,-231.93
ORD-2026-1825,2026-06-15,CUST-259,Bookshelf,Furniture,West,1,326.91,0.1,294.22,212.49,81.73
ORD-2026-1826,2026-03-04,CUST-246,Smartphone,Electronics,North,3,668.61,0.05,1905.53,1444.19,461.34
ORD-2026-1827,2026-03-04,CUST-121,Ergonomic Chair,Furniture,North,2,317.93,0.0,635.87,413.32,222.55
ORD-2026-1828,2026-05-13,CUST-168,Smartphone,Electronics,West,5,659.49,0.35,2143.35,2374.17,-230.82
ORD-2026-1829,2026-03-23,CUST-208,Standing Desk,Furniture,West,2,272.73,0.0,545.45,354.54,190.91
ORD-2026-1830,2026-02-10,CUST-227,Smartphone,Electronics,North,4,222.58,0.0,890.31,641.02,249.29
ORD-2026-1831,2026-03-23,CUST-268,Desk Lamp,Furniture,South,1,371.9,0.1,334.71,241.73,92.98
ORD-2026-1832,2026-01-26,CUST-154,Pen Set,Office Supplies,North,11,53.33,0.0,586.63,381.31,205.32
ORD-2026-1833,2026-02-01,CUST-276,Desk Lamp,Furniture,North,1,247.71,0.0,247.71,161.01,86.7
ORD-2026-1834,2026-03-31,CUST-192,Smartphone,Electronics,West,1,560.81,0.0,560.81,403.78,157.03
ORD-2026-1835,2026-03-17,CUST-132,Wireless Headphones,Electronics,East,2,422.77,0.0,845.55,608.8,236.75
ORD-2026-1836,2026-06-14,CUST-169,Pen Set,Office Supplies,East,7,56.73,0.0,397.09,258.11,138.98
ORD-2026-1837,2026-03-07,CUST-184,Notebook,Office Supplies,South,11,37.87,0.0,416.59,270.78,145.81
ORD-2026-1838,2026-04-15,CUST-115,Smartwatch,Electronics,North,1,425.2,0.15,361.42,306.14,55.28
ORD-2026-1839,2026-04-24,CUST-270,Desk Organizer,Office Supplies,East,2,27.83,0.0,55.66,36.18,19.48
ORD-2026-1840,2026-01-03,CUST-165,Smartphone,Electronics,North,3,548.01,0.05,1561.84,1183.71,378.13
ORD-2026-1841,2026-04-30,CUST-200,Smartphone,Electronics,North,1,397.82,0.35,258.58,286.43,-27.85
ORD-2026-1842,2026-02-02,CUST-281,Laptop,Electronics,East,1,520.09,0.0,520.09,374.46,145.63
ORD-2026-1843,2026-06-22,CUST-116,Wireless Headphones,Electronics,East,5,332.41,0.15,1412.75,1196.68,216.07
ORD-2026-1844,2026-01-27,CUST-190,Desk Lamp,Furniture,North,1,152.51,0.1,137.26,99.13,38.13
ORD-2026-1845,2026-03-16,CUST-163,Smartwatch,Electronics,North,5,251.78,0.05,1195.95,906.41,289.54
ORD-2026-1846,2026-01-16,CUST-290,Laptop,Electronics,East,5,191.62,0.0,958.1,689.83,268.27
ORD-2026-1847,2026-06-29,CUST-114,Notebook,Office Supplies,East,8,35.49,0.0,283.89,184.53,99.36
ORD-2026-1848,2026-04-01,CUST-229,Smartphone,Electronics,North,3,700.38,0.15,1785.97,1512.82,273.15
ORD-2026-1849,2026-04-18,CUST-214,Desk Lamp,Furniture,South,3,425.28,0.15,1084.46,829.3,255.16
ORD-2026-1850,2026-01-13,CUST-282,Desk Lamp,Furniture,West,3,353.94,0.1,955.64,690.18,265.46
ORD-2026-1851,2026-05-15,CUST-207,Laptop,Electronics,South,3,533.06,0.15,1359.3,1151.41,207.89
ORD-2026-1852,2026-02-07,CUST-120,Ergonomic Chair,Furniture,East,3,266.98,0.0,800.94,520.61,280.33
ORD-2026-1853,2026-06-11,CUST-168,Bookshelf,Furniture,North,2,389.35,0.1,700.83,506.16,194.67
ORD-2026-1854,2026-02-06,CUST-285,Laptop,Electronics,South,3,313.78,0.0,941.33,677.76,263.57
ORD-2026-1855,2026-02-04,CUST-105,Smartwatch,Electronics,East,3,193.61,0.0,580.82,418.19,162.63
ORD-2026-1856,2026-01-07,CUST-250,Bookshelf,Furniture,West,2,291.52,0.0,583.04,378.98,204.06
ORD-2026-1857,2026-03-26,CUST-169,Desk Lamp,Furniture,North,2,438.94,0.15,746.21,570.63,175.58
ORD-2026-1858,2026-04-12,CUST-123,Laptop,Electronics,North,2,183.69,0.35,238.8,264.51,-25.71
ORD-2026-1859,2026-01-12,CUST-261,Smartwatch,Electronics,North,4,914.05,0.0,3656.2,2632.46,1023.74
ORD-2026-1860,2026-05-20,CUST-123,Standing Desk,Furniture,North,3,430.71,0.0,1292.12,839.88,452.24
ORD-2026-1861,2026-03-23,CUST-148,Standing Desk,Furniture,North,3,228.36,0.15,582.32,445.3,137.02
ORD-2026-1862,2026-04-05,CUST-106,Smartwatch,Electronics,South,1,367.92,0.35,239.15,264.9,-25.75
ORD-2026-1863,2026-03-21,CUST-231,Desk Lamp,Furniture,West,3,220.33,0.1,594.9,429.65,165.25
ORD-2026-1864,2026-03-14,CUST-207,Smartwatch,Electronics,South,4,612.85,0.0,2451.4,1765.01,686.39
ORD-2026-1865,2026-04-11,CUST-166,Laptop,Electronics,West,4,227.41,0.25,682.22,654.93,27.29
ORD-2026-1866,2026-01-28,CUST-108,Wireless Headphones,Electronics,West,2,225.88,0.05,429.17,325.27,103.9
ORD-2026-1867,2026-02-02,CUST-207,Pen Set,Office Supplies,North,10,19.38,0.0,193.76,125.94,67.82
ORD-2026-1868,2026-06-05,CUST-246,Bookshelf,Furniture,North,2,204.87,0.0,409.73,266.32,143.41
ORD-2026-1869,2026-06-20,CUST-121,Ergonomic Chair,Furniture,East,2,446.58,0.0,893.15,580.55,312.6
ORD-2026-1870,2026-03-09,CUST-206,Smartphone,Electronics,South,4,872.42,0.1,3140.72,2512.58,628.14
ORD-2026-1871,2026-02-18,CUST-192,Smartwatch,Electronics,East,1,430.01,0.05,408.51,309.61,98.9
ORD-2026-1872,2026-04-26,CUST-210,Standing Desk,Furniture,West,2,366.78,0.0,733.56,476.81,256.75
ORD-2026-1873,2026-03-15,CUST-132,Binder Clip Pack,Office Supplies,West,12,38.13,0.0,457.59,297.43,160.16
ORD-2026-1874,2026-01-05,CUST-236,Desk Lamp,Furniture,West,1,239.88,0.0,239.88,155.92,83.96
ORD-2026-1875,2026-01-29,CUST-166,Wireless Headphones,Electronics,West,4,724.3,0.05,2752.33,2085.98,666.35
ORD-2026-1876,2026-05-09,CUST-138,Wireless Headphones,Electronics,East,3,366.85,0.35,715.36,792.4,-77.04
ORD-2026-1877,2026-04-29,CUST-139,Ergonomic Chair,Furniture,North,1,289.27,0.0,289.27,188.03,101.24
ORD-2026-1878,2026-01-05,CUST-108,Wireless Headphones,Electronics,West,4,439.41,0.05,1669.78,1265.52,404.26
ORD-2026-1879,2026-02-09,CUST-105,Smartphone,Electronics,East,5,611.75,0.0,3058.75,2202.3,856.45
ORD-2026-1880,2026-02-11,CUST-109,Ergonomic Chair,Furniture,South,3,108.39,0.0,325.16,211.35,113.81
ORD-2026-1881,2026-05-01,CUST-110,Ergonomic Chair,Furniture,South,1,252.67,0.0,252.67,164.24,88.43
ORD-2026-1882,2026-01-04,CUST-231,Smartwatch,Electronics,South,1,344.5,0.0,344.5,248.04,96.46
ORD-2026-1883,2026-01-19,CUST-295,Desk Organizer,Office Supplies,North,7,42.26,0.05,281.04,192.29,88.75
ORD-2026-1884,2026-05-24,CUST-291,Binder Clip Pack,Office Supplies,North,2,59.0,0.0,118.0,76.7,41.3
ORD-2026-1885,2026-02-02,CUST-189,Smartwatch,Electronics,North,2,269.05,0.0,538.09,387.42,150.67
ORD-2026-1886,2026-04-28,CUST-251,Ergonomic Chair,Furniture,West,3,195.14,0.0,585.43,380.53,204.9
ORD-2026-1887,2026-02-12,CUST-242,Pen Set,Office Supplies,South,13,32.77,0.05,404.75,276.93,127.82
ORD-2026-1888,2026-01-18,CUST-299,Wireless Headphones,Electronics,North,5,882.75,0.0,4413.74,3177.89,1235.85
ORD-2026-1889,2026-02-13,CUST-221,Standing Desk,Furniture,North,1,94.58,0.1,85.12,61.48,23.64
ORD-2026-1890,2026-05-11,CUST-170,Notebook,Office Supplies,North,4,44.51,0.0,178.03,115.72,62.31
ORD-2026-1891,2026-06-04,CUST-225,Bookshelf,Furniture,West,3,178.46,0.1,481.84,348.0,133.84
ORD-2026-1892,2026-05-30,CUST-225,Desk Lamp,Furniture,East,2,336.56,0.0,673.12,437.53,235.59
ORD-2026-1893,2026-03-13,CUST-213,Desk Organizer,Office Supplies,South,2,52.85,0.0,105.7,68.7,37.0
ORD-2026-1894,2026-05-01,CUST-280,Notebook,Office Supplies,East,9,36.14,0.0,325.22,211.39,113.83
ORD-2026-1895,2026-02-06,CUST-178,Smartwatch,Electronics,North,4,431.78,0.0,1727.14,1243.54,483.6
ORD-2026-1896,2026-02-22,CUST-105,Laptop,Electronics,West,2,769.94,0.05,1462.9,1108.72,354.18
ORD-2026-1897,2026-06-11,CUST-161,Binder Clip Pack,Office Supplies,North,9,26.82,0.0,241.36,156.88,84.48
ORD-2026-1898,2026-01-03,CUST-258,Desk Lamp,Furniture,East,2,179.27,0.0,358.53,233.04,125.49
ORD-2026-1899,2026-01-16,CUST-232,Desk Organizer,Office Supplies,South,7,13.78,0.0,96.44,62.69,33.75
ORD-2026-1900,2026-02-07,CUST-177,Laptop,Electronics,North,3,573.63,0.05,1634.84,1239.03,395.81
ORD-2026-1901,2026-01-05,CUST-153,Standing Desk,Furniture,West,1,310.28,0.0,310.28,201.68,108.6
ORD-2026-1902,2026-02-02,CUST-155,Standing Desk,Furniture,West,2,239.23,0.0,478.45,310.99,167.46
ORD-2026-1903,2026-04-15,CUST-143,Smartphone,Electronics,East,4,274.14,0.25,822.42,789.52,32.9
ORD-2026-1904,2026-03-17,CUST-286,Standing Desk,Furniture,West,2,179.18,0.15,304.6,232.93,71.67
ORD-2026-1905,2026-06-10,CUST-169,Smartphone,Electronics,East,2,554.62,0.25,831.92,798.65,33.27
ORD-2026-1906,2026-05-28,CUST-281,Pen Set,Office Supplies,East,2,47.69,0.0,95.38,62.0,33.38
ORD-2026-1907,2026-03-03,CUST-146,Desk Lamp,Furniture,East,3,258.52,0.0,775.57,504.12,271.45
ORD-2026-1908,2026-02-16,CUST-276,Smartwatch,Electronics,North,3,543.92,0.0,1631.76,1174.87,456.89
ORD-2026-1909,2026-03-10,CUST-120,Smartphone,Electronics,North,1,478.65,0.0,478.65,344.63,134.02
ORD-2026-1910,2026-04-17,CUST-193,Smartwatch,Electronics,South,2,218.27,0.35,283.75,314.31,-30.56
ORD-2026-1911,2026-02-18,CUST-284,Bookshelf,Furniture,South,3,83.69,0.15,213.41,163.2,50.21
ORD-2026-1912,2026-04-23,CUST-298,Wireless Headphones,Electronics,East,1,157.33,0.35,102.26,113.28,-11.02
ORD-2026-1913,2026-03-15,CUST-156,Smartphone,Electronics,North,2,826.26,0.0,1652.53,1189.82,462.71
ORD-2026-1914,2026-04-10,CUST-176,Wireless Headphones,Electronics,East,5,432.43,0.15,1837.84,1556.76,281.08
ORD-2026-1915,2026-03-20,CUST-293,Notebook,Office Supplies,North,7,51.76,0.0,362.34,235.52,126.82
ORD-2026-1916,2026-02-23,CUST-169,Wireless Headphones,Electronics,West,1,157.28,0.0,157.28,113.24,44.04
ORD-2026-1917,2026-06-20,CUST-156,Bookshelf,Furniture,South,2,304.58,0.15,517.79,395.95,121.84
ORD-2026-1918,2026-05-18,CUST-214,Desk Organizer,Office Supplies,South,2,58.96,0.0,117.93,76.65,41.28
ORD-2026-1919,2026-01-26,CUST-292,Laptop,Electronics,South,5,417.28,0.0,2086.42,1502.22,584.2
ORD-2026-1920,2026-06-06,CUST-192,Laptop,Electronics,North,1,310.1,0.15,263.59,223.27,40.32
